"geolocation_lat","geolocation_lng","customer_id","customer_city","customer_state","order_status","order_purchase_timestamp","order_approved_at","order_estimated_delivery_date","order_delivered_carrier_date","order_delivered_customer_date","payment_type","payment_value","payment_sequential","payment_installments"
-23.594874938476988,-48.06106518353318,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.594031223905333,-48.06003221896805,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.594551581650524,-48.05754286684397,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.59830427094537,-48.05661473586403,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.616525146365404,-48.08762459553934,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.587696620686277,-47.98127981872516,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.596328695654183,-48.05617448177104,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.602507168316624,-48.06214598732432,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.612719176368497,-48.07818852337424,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.59905818234725,-48.06491975761404,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.607064954836936,-48.068900842824725,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.59861570682249,-48.059867125470944,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.597604005376528,-48.05914832954984,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.610573700739664,-48.07298191547248,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.59766956081526,-48.06028299486767,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.612912692527363,-48.07822042758227,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.60958603078521,-48.06783196125287,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.60579866699244,-48.06947812176556,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.609009868737687,-48.06158371247852,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.598037586483343,-48.06307334469407,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.612412348792507,-48.08221418700562,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.595046181760885,-48.0564786495831,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.594726940029837,-48.05747085028143,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.61015130149656,-48.078369523286256,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.59550738710488,-48.06159515924346,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.609591093942544,-48.0734640452604,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.547223724077803,-48.23506395677416,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.608140224250956,-48.06851060745349,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.597015463535456,-48.06205105020845,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.61778630853475,-48.096965292309086,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.593699878996013,-48.0593195329782,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.59641854756564,-48.05578942053407,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.602312048469013,-48.06079903850446,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.609779938185437,-48.06574554034137,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.59426599387268,-48.058798290831966,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.599694332822345,-48.06597117878866,d31dbd02ac052d662285f678f8994326,itapetininga,SP,unavailable,"2017-11-30 07:48:24","2017-11-30 08:14:42","2017-12-29 00:00:00",,,credit_card,161.47,1,2
-23.54014649628784,-47.49201645624124,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.54143051534347,-47.49295207971252,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.540784016288537,-47.50524544010662,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.5585539745009,-47.48959084328687,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.54138566655681,-47.49249174420994,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.539185775566757,-47.50394245340434,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.54143051534347,-47.49295207971252,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.54130517728154,-47.50448677433974,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.54076591978765,-47.505282538981,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.54211366424135,-47.49279979890402,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.54304275404684,-47.492011608712325,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.54158648196976,-47.489763442605735,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.55645894601747,-47.48907073375603,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.546504661219853,-47.494697921503445,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.539608664542573,-47.50543275215207,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.54104161838528,-47.4892306969242,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.53795815015292,-47.503418448237056,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.54265105015272,-47.503763121843214,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.54276089659581,-47.48934990470336,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.540476680537022,-47.49262464079861,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.54276089659581,-47.48934990470336,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.54016652345776,-47.48970178795658,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.54276089659581,-47.48934990470336,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.55715797904036,-47.49006924302019,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.54186173935379,-47.493742573686575,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.541812127951445,-47.49144794489601,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.54014649628784,-47.49201645624124,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.54276089659581,-47.48934990470336,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.541538149316207,-47.4937180288821,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.5402015273529,-47.48960780627844,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.540627965720397,-47.49309430343886,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.540274868242523,-47.49201821160416,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.577501456575604,-47.45878295337295,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.57734891528893,-47.45980534583659,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.54670854945349,-47.494767852512375,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.5422558887987,-47.50364275323019,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.53941084846209,-47.505550205262736,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.54014649628784,-47.49201645624124,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.54419721848918,-47.50284944642998,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.53890783484344,-47.50232479600668,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.5595716769289,-47.490155129349546,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.55617316152072,-47.48818178882208,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.54378840077329,-47.49371811270113,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.53970955620634,-47.49127767860233,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.559476709417677,-47.49085771313992,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.559471735268477,-47.49184749999047,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.56041517451729,-47.49075681500925,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.54229145023359,-47.49219802053855,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.54167155515526,-47.49303360788416,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.54091307263205,-47.49353456135786,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.57734891528893,-47.45980534583659,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.53941084846209,-47.505550205262736,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.541055153295247,-47.49270278776048,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.557357896138612,-47.489507627802666,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.54235778328065,-47.50428779486531,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.54143051534347,-47.49295207971252,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.543462623574264,-47.492494673467846,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.5441663951084,-47.49388153027387,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-23.577501456575604,-47.45878295337295,"5e6916fe2fcc2d982cc64eb97f593b92",votorantim,SP,delivered,"2018-06-29 22:06:25","2018-07-02 09:30:32","2018-07-26 00:00:00","2018-07-02 14:33:00","2018-07-12 20:06:33",credit_card,103.82,1,1
-22.868125238703804,-43.36551686343707,"18f6ca10777417c932cf49e7fc9387ff",rio de janeiro,RJ,delivered,"2018-01-18 14:40:57","2018-01-18 14:56:18","2018-02-15 00:00:00","2018-01-19 18:48:40","2018-02-01 19:20:39",credit_card,61.36,1,1
-22.86345858228666,-43.36605,"18f6ca10777417c932cf49e7fc9387ff",rio de janeiro,RJ,delivered,"2018-01-18 14:40:57","2018-01-18 14:56:18","2018-02-15 00:00:00","2018-01-19 18:48:40","2018-02-01 19:20:39",credit_card,61.36,1,1
-22.867262907553965,-43.360585930896136,"18f6ca10777417c932cf49e7fc9387ff",rio de janeiro,RJ,delivered,"2018-01-18 14:40:57","2018-01-18 14:56:18","2018-02-15 00:00:00","2018-01-19 18:48:40","2018-02-01 19:20:39",credit_card,61.36,1,1
-22.87678699056493,-43.36689299901905,"18f6ca10777417c932cf49e7fc9387ff",rio de janeiro,RJ,delivered,"2018-01-18 14:40:57","2018-01-18 14:56:18","2018-02-15 00:00:00","2018-01-19 18:48:40","2018-02-01 19:20:39",credit_card,61.36,1,1
-22.87497056203471,-43.35903534442272,"18f6ca10777417c932cf49e7fc9387ff",rio de janeiro,RJ,delivered,"2018-01-18 14:40:57","2018-01-18 14:56:18","2018-02-15 00:00:00","2018-01-19 18:48:40","2018-02-01 19:20:39",credit_card,61.36,1,1
-22.87336245269336,-43.37157436388479,"18f6ca10777417c932cf49e7fc9387ff",rio de janeiro,RJ,delivered,"2018-01-18 14:40:57","2018-01-18 14:56:18","2018-02-15 00:00:00","2018-01-19 18:48:40","2018-02-01 19:20:39",credit_card,61.36,1,1
-22.873846758237764,-43.35994787454559,"18f6ca10777417c932cf49e7fc9387ff",rio de janeiro,RJ,delivered,"2018-01-18 14:40:57","2018-01-18 14:56:18","2018-02-15 00:00:00","2018-01-19 18:48:40","2018-02-01 19:20:39",credit_card,61.36,1,1
-22.870428862888826,-43.365514407005705,"18f6ca10777417c932cf49e7fc9387ff",rio de janeiro,RJ,delivered,"2018-01-18 14:40:57","2018-01-18 14:56:18","2018-02-15 00:00:00","2018-01-19 18:48:40","2018-02-01 19:20:39",credit_card,61.36,1,1
-22.87239835524445,-43.368281809975066,"18f6ca10777417c932cf49e7fc9387ff",rio de janeiro,RJ,delivered,"2018-01-18 14:40:57","2018-01-18 14:56:18","2018-02-15 00:00:00","2018-01-19 18:48:40","2018-02-01 19:20:39",credit_card,61.36,1,1
-22.86771805995725,-43.364809572018046,"18f6ca10777417c932cf49e7fc9387ff",rio de janeiro,RJ,delivered,"2018-01-18 14:40:57","2018-01-18 14:56:18","2018-02-15 00:00:00","2018-01-19 18:48:40","2018-02-01 19:20:39",credit_card,61.36,1,1
-22.87109522952856,-43.37000918235323,"18f6ca10777417c932cf49e7fc9387ff",rio de janeiro,RJ,delivered,"2018-01-18 14:40:57","2018-01-18 14:56:18","2018-02-15 00:00:00","2018-01-19 18:48:40","2018-02-01 19:20:39",credit_card,61.36,1,1
-22.870346888424045,-43.36553186704376,"18f6ca10777417c932cf49e7fc9387ff",rio de janeiro,RJ,delivered,"2018-01-18 14:40:57","2018-01-18 14:56:18","2018-02-15 00:00:00","2018-01-19 18:48:40","2018-02-01 19:20:39",credit_card,61.36,1,1
-22.86571849232529,-43.3680922421376,"18f6ca10777417c932cf49e7fc9387ff",rio de janeiro,RJ,delivered,"2018-01-18 14:40:57","2018-01-18 14:56:18","2018-02-15 00:00:00","2018-01-19 18:48:40","2018-02-01 19:20:39",credit_card,61.36,1,1
-22.873356973368256,-43.36638370760001,"18f6ca10777417c932cf49e7fc9387ff",rio de janeiro,RJ,delivered,"2018-01-18 14:40:57","2018-01-18 14:56:18","2018-02-15 00:00:00","2018-01-19 18:48:40","2018-02-01 19:20:39",credit_card,61.36,1,1
-22.878098348100284,-43.35972233160471,"18f6ca10777417c932cf49e7fc9387ff",rio de janeiro,RJ,delivered,"2018-01-18 14:40:57","2018-01-18 14:56:18","2018-02-15 00:00:00","2018-01-19 18:48:40","2018-02-01 19:20:39",credit_card,61.36,1,1
